"","","","","","","","","","","pred"
"899",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"900",0,3,0,0,4.47186710725867e-315,1.8873390227783e-41,4.47186710725867e-315,4.47186710725867e-315,4.47186710725867e-315,2
"901",0,10,0,0,6.63963749336115e-314,2.29394996008089e-136,6.63963749336115e-314,6.63963749336115e-314,6.63963749336115e-314,2
"902",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"903",0,14,0,0,1.15998650214395e-313,4.96684085460152e-191,1.15998650214395e-313,1.15998650214395e-313,1.15998650214395e-313,2
"904",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"905",0,1,0,0,1.2024119693494e-315,1.4415192723609e-14,1.2024119693494e-315,1.2024119693494e-315,1.2024119693494e-315,2
"906",0,0,3,0,8.64028155034791e-315,0.263232084991668,0.648015783679221,8.64028155034791e-315,8.64028155034791e-315,3
"907",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"908",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"909",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"910",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"911",0,0,26,0,2.84098791621126e-313,6.37615743825816e-10,0.0675117783289626,2.84098791621126e-313,2.84098791621126e-313,3
"912",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"913",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"914",0,0,64,0,2.00643318766517e-312,8.17516590798754e-26,3.54248902269982e-05,2.00643318766517e-312,2.00643318766517e-312,3
"915",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"916",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"917",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"918",0,0,8,0,3.37003020447778e-314,0.00643693651833233,0.723433377182586,3.37003020447778e-314,3.37003020447778e-314,3
"919",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"920",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"921",0,0,9,0,4.09634673454524e-314,0.0028371940720142,0.684704009144152,4.09634673454524e-314,4.09634673454524e-314,3
"922",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"923",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"924",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"925",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"926",0,0,6,0,2.18767323764773e-314,0.031778550591943,0.774576611090392,2.18767323764773e-314,2.18767323764773e-314,3
"927",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"928",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"929",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"930",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"931",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"932",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"933",0,0,10,0,4.92639254161893e-314,0.0012372807276846,0.641175008742018,4.92639254161893e-314,4.92639254161893e-314,3
"934",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"935",0,0,19,0,1.66272689656783e-313,4.52670572591831e-07,0.227688554912071,1.66272689656783e-313,1.66272689656783e-313,3
"936",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"937",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"938",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"939",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"940",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"941",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"942",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"943",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"944",0,0,3,0,8.64028155034791e-315,0.263232084991668,0.648015783679221,8.64028155034791e-315,8.64028155034791e-315,3
"945",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"946",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"947",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"948",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"949",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"950",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"951",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"952",0,0,7,0,2.73828819958094e-314,0.0144237334118761,0.754922712520275,2.73828819958094e-314,2.73828819958094e-314,3
"953",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"954",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"955",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"956",0,0,5,0,1.7012777677785e-314,0.0681522121779769,0.773598715407358,1.7012777677785e-314,1.7012777677785e-314,3
"957",0,0,3,0,8.64028155034791e-315,0.263232084991668,0.648015783679221,8.64028155034791e-315,8.64028155034791e-315,3
"958",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"959",0,0,6,0,2.18767323764773e-314,0.031778550591943,0.774576611090392,2.18767323764773e-314,2.18767323764773e-314,3
"960",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"961",0,0,9,0,4.09634673454524e-314,0.0028371940720142,0.684704009144152,4.09634673454524e-314,4.09634673454524e-314,3
"962",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"963",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"964",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"965",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"966",0,0,3,0,8.64028155034791e-315,0.263232084991668,0.648015783679221,8.64028155034791e-315,8.64028155034791e-315,3
"967",0,0,7,0,2.73828819958094e-314,0.0144237334118761,0.754922712520275,2.73828819958094e-314,2.73828819958094e-314,3
"968",0,0,6,0,2.18767323764773e-314,0.031778550591943,0.774576611090392,2.18767323764773e-314,2.18767323764773e-314,3
"969",0,0,19,0,1.66272689656783e-313,4.52670572591831e-07,0.227688554912071,1.66272689656783e-313,1.66272689656783e-313,3
"970",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"971",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"972",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"973",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"974",0,0,6,0,2.18767323764773e-314,0.031778550591943,0.774576611090392,2.18767323764773e-314,2.18767323764773e-314,3
"975",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"976",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"977",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"978",0,0,3,0,8.64028155034791e-315,0.263232084991668,0.648015783679221,8.64028155034791e-315,8.64028155034791e-315,3
"979",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"980",0,0,3,0,8.64028155034791e-315,0.263232084991668,0.648015783679221,8.64028155034791e-315,8.64028155034791e-315,3
"981",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"982",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"983",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"984",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"985",0,0,6,0,2.18767323764773e-314,0.031778550591943,0.774576611090392,2.18767323764773e-314,2.18767323764773e-314,3
"986",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"987",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"988",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"989",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"990",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"991",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"992",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"993",0,0,9,0,4.09634673454524e-314,0.0028371940720142,0.684704009144152,4.09634673454524e-314,4.09634673454524e-314,3
"994",0,0,6,0,2.18767323764773e-314,0.031778550591943,0.774576611090392,2.18767323764773e-314,2.18767323764773e-314,3
"995",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"996",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"997",0,0,4,0,1.262302612373e-314,0.139450896637524,0.737161393773184,1.262302612373e-314,1.262302612373e-314,3
"998",0,0,4,0,1.262302612373e-314,0.139450896637524,0.737161393773184,1.262302612373e-314,1.262302612373e-314,3
"999",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1000",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1001",0,0,30,0,3.59852986228436e-313,1.39637594693122e-11,0.0314340919830534,3.59852986228436e-313,3.59852986228436e-313,3
"1002",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1003",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1004",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1005",0,0,14,0,9.31362194687539e-314,4.04431935959904e-05,0.445586295237214,9.31362194687539e-314,9.31362194687539e-314,3
"1006",0,0,7,0,2.73828819958094e-314,0.0144237334118761,0.754922712520275,2.73828819958094e-314,2.73828819958094e-314,3
"1007",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1008",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1009",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1010",0,0,40,0,6.07475216895518e-313,9.26562714980791e-16,0.00434728879300061,6.07475216895518e-313,6.07475216895518e-313,3
"1011",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1012",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1013",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1014",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1015",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1016",0,0,56,0,1.34903658344864e-312,1.838740296279e-22,0.000176269122702863,1.34903658344864e-312,1.34903658344864e-312,3
"1017",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"1018",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"1019",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1020",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1021",0,0,33,0,4.23613304352986e-313,7.83768025173029e-13,0.0174690639861049,4.23613304352986e-313,4.23613304352986e-313,3
"1022",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1023",0,0,34,0,4.46573735079733e-313,2.99611188874105e-13,0.0143395206159374,4.46573735079733e-313,4.46573735079733e-313,3
"1024",0,0,4,0,1.262302612373e-314,0.139450896637524,0.737161393773184,1.262302612373e-314,1.262302612373e-314,3
"1025",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1026",0,0,14,0,9.31362194687539e-314,4.04431935959904e-05,0.445586295237214,9.31362194687539e-314,9.31362194687539e-314,3
"1027",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1028",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1029",0,0,3,0,8.64028155034791e-315,0.263232084991668,0.648015783679221,8.64028155034791e-315,8.64028155034791e-315,3
"1030",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1031",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1032",0,0,3,0,8.64028155034791e-315,0.263232084991668,0.648015783679221,8.64028155034791e-315,8.64028155034791e-315,3
"1033",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1034",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1035",0,0,5,0,1.7012777677785e-314,0.0681522121779769,0.773598715407358,1.7012777677785e-314,1.7012777677785e-314,3
"1036",0,0,7,0,2.73828819958094e-314,0.0144237334118761,0.754922712520275,2.73828819958094e-314,2.73828819958094e-314,3
"1037",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1038",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1039",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1040",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1041",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1042",0,0,4,0,1.262302612373e-314,0.139450896637524,0.737161393773184,1.262302612373e-314,1.262302612373e-314,3
"1043",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1044",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1045",0,0,12,0,6.91211686450858e-314,0.000228267513359742,0.545433072776402,6.91211686450858e-314,6.91211686450858e-314,3
"1046",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1047",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1048",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1049",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1050",0,0,26,0,2.84098791621126e-313,6.37615743825816e-10,0.0675117783289626,2.84098791621126e-313,2.84098791621126e-313,3
"1051",0,0,11,0,5.86488248131141e-314,0.000534128127983284,0.594358254239738,5.86488248131141e-314,5.86488248131141e-314,3
"1052",0,0,3,0,8.64028155034791e-315,0.263232084991668,0.648015783679221,8.64028155034791e-315,8.64028155034791e-315,3
"1053",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1054",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1055",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1056",0,0,15,0,1.06500414969547e-313,1.67696901254735e-05,0.396739947361813,1.06500414969547e-313,1.06500414969547e-313,3
"1057",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1058",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1059",0,0,23,0,2.31895650967561e-313,1.09154475515875e-08,0.116728936777452,2.31895650967561e-313,2.31895650967561e-313,3
"1060",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1061",0,0,8,0,3.37003020447778e-314,0.00643693651833233,0.723433377182586,3.37003020447778e-314,3.37003020447778e-314,3
"1062",0,0,18,0,1.50608963694274e-313,1.13074652065382e-06,0.26486811885201,1.50608963694274e-313,1.50608963694274e-313,3
"1063",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1064",0,0,4,0,1.262302612373e-314,0.139450896637524,0.737161393773184,1.262302612373e-314,1.262302612373e-314,3
"1065",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1066",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1067",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1068",0,0,3,0,8.64028155034791e-315,0.263232084991668,0.648015783679221,8.64028155034791e-315,8.64028155034791e-315,3
"1069",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1070",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1071",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1072",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1073",0,0,3,0,8.64028155034791e-315,0.263232084991668,0.648015783679221,8.64028155034791e-315,8.64028155034791e-315,3
"1074",0,0,9,0,4.09634673454524e-314,0.0028371940720142,0.684704009144152,4.09634673454524e-314,4.09634673454524e-314,3
"1075",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1076",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1077",0,0,6,0,2.18767323764773e-314,0.031778550591943,0.774576611090392,2.18767323764773e-314,2.18767323764773e-314,3
"1078",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1079",0,0,6,0,2.18767323764773e-314,0.031778550591943,0.774576611090392,2.18767323764773e-314,2.18767323764773e-314,3
"1080",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1081",0,0,5,0,1.7012777677785e-314,0.0681522121779769,0.773598715407358,1.7012777677785e-314,1.7012777677785e-314,3
"1082",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1083",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1084",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1085",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1086",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1087",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1088",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"1089",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1090",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1091",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1092",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1093",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1094",0,0,36,0,4.95497043240564e-313,4.37119035939614e-14,0.00964640178403625,4.95497043240564e-313,4.95497043240564e-313,3
"1095",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1096",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1097",0,0,5,0,1.7012777677785e-314,0.0681522121779769,0.773598715407358,1.7012777677785e-314,1.7012777677785e-314,3
"1098",0,0,5,0,1.7012777677785e-314,0.0681522121779769,0.773598715407358,1.7012777677785e-314,1.7012777677785e-314,3
"1099",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1100",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1101",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1102",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1103",0,0,4,0,1.262302612373e-314,0.139450896637524,0.737161393773184,1.262302612373e-314,1.262302612373e-314,3
"1104",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1105",0,0,4,0,1.262302612373e-314,0.139450896637524,0.737161393773184,1.262302612373e-314,1.262302612373e-314,3
"1106",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1107",0,0,6,0,2.18767323764773e-314,0.031778550591943,0.774576611090392,2.18767323764773e-314,2.18767323764773e-314,3
"1108",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1109",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1110",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1111",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"1112",0,0,3,0,8.64028155034791e-315,0.263232084991668,0.648015783679221,8.64028155034791e-315,8.64028155034791e-315,3
"1113",0,0,3,0,8.64028155034791e-315,0.263232084991668,0.648015783679221,8.64028155034791e-315,8.64028155034791e-315,3
"1114",0,0,4,0,1.262302612373e-314,0.139450896637524,0.737161393773184,1.262302612373e-314,1.262302612373e-314,3
"1115",0,0,7,0,2.73828819958094e-314,0.0144237334118761,0.754922712520275,2.73828819958094e-314,2.73828819958094e-314,3
"1116",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1117",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1118",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1119",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1120",0,0,6,0,2.18767323764773e-314,0.031778550591943,0.774576611090392,2.18767323764773e-314,2.18767323764773e-314,3
"1121",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1122",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1123",0,0,15,0,1.06500414969547e-313,1.67696901254735e-05,0.396739947361813,1.06500414969547e-313,1.06500414969547e-313,3
"1124",0,0,8,0,3.37003020447778e-314,0.00643693651833233,0.723433377182586,3.37003020447778e-314,3.37003020447778e-314,3
"1125",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1126",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1127",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1128",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
